,Month,Days,DayOfWeek,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
14627,8,15,6,5,7,25,0,84,76.82,70.0
14628,12,9,4,1,6,24,0,89,103.1,70.0
14629,1,16,6,5,3,26,0,99,83.51,70.0
14630,2,17,3,4,3,1,1,100,116.42,125.0
14631,6,24,4,1,6,24,0,100,128.01,70.0
14632,1,16,6,1,5,0,0,99,83.51,118.25
14633,3,25,4,2,2,64,3,100,149.51,162.86
14634,6,15,2,1,1,78,1,100,91.07,68.14
14635,11,18,4,1,3,0,1,99,129.02,194.0
14636,8,10,2,1,7,64,3,100,79.82,117.8
14637,6,13,0,3,5,102,3,100,93.27,108.84
14638,8,26,3,3,2,1,1,100,89.88,104.0
14639,4,7,3,1,7,103,1,100,88.39,85.0
14640,1,2,6,1,3,64,3,88,79.73,84.55
14641,3,13,6,1,2,0,0,90,87.62,95.0
14642,11,19,4,3,6,1,1,99,121.0,135.0
14643,1,24,0,1,5,58,1,85,74.37,105.15
14644,1,30,6,1,7,15,0,63,76.11,95.0
14645,2,19,4,2,3,1,1,99,103.64,115.0
14646,11,5,4,2,2,103,1,100,118.66,85.0
14647,7,26,1,1,3,24,0,100,88.87,70.0
14648,6,17,4,2,3,0,1,100,152.05,209.0
14649,11,18,4,1,2,27,1,99,129.02,113.0
14650,4,7,3,8,3,25,0,100,88.39,70.0
14651,9,6,0,26,3,24,0,87,77.75,70.0
14652,3,31,3,1,1,64,1,100,94.99,98.8
14653,1,4,1,1,3,64,1,91,75.58,87.4
14654,8,29,0,1,2,45,1,93,81.64,108.3
14655,11,11,4,1,2,0,1,100,137.21,139.0
14656,1,31,0,1,6,28,1,100,78.06,67.5
14657,3,19,5,1,5,55,1,100,142.26,165.0
14658,3,31,3,3,3,1,1,100,94.99,129.0
14659,9,26,0,4,3,82,1,100,83.7,79.97
14660,4,20,2,1,3,28,1,100,82.77,78.0
14661,2,26,5,2,6,64,3,100,128.02,183.33
14662,11,22,1,1,3,77,1,80,84.32,67.5
14663,7,28,3,1,2,59,3,100,93.61,116.1
14664,2,22,1,1,6,0,1,100,99.05,139.0
14665,7,31,6,1,2,5,0,90,81.33,65.0
14666,1,22,5,1,7,1,1,100,120.28,139.0
14667,3,24,3,1,2,20,1,99,83.38,64.35
14668,8,18,3,1,2,24,0,100,86.65,70.0
14669,8,22,0,1,6,21,0,96,84.63,77.35
14670,4,26,1,2,7,64,1,100,85.74,106.83
14671,10,7,4,1,2,24,0,100,171.94,70.0
14672,1,16,6,1,6,0,0,99,83.51,118.25
14673,11,30,2,1,3,24,0,76,83.06,70.0
14674,5,13,4,1,2,24,0,100,115.42,70.0
14675,10,28,4,1,2,24,0,95,168.05,70.0
14676,1,2,6,1,2,0,1,88,79.73,85.0
14677,8,22,0,1,3,64,1,96,84.63,108.3
14678,9,16,4,2,6,52,1,100,122.23,137.03
14679,12,10,5,1,3,64,1,99,148.0,165.3
14680,2,12,5,2,3,0,3,100,119.43,164.0
14681,3,3,2,1,6,1,1,100,87.32,110.0
14682,7,19,1,6,7,0,0,100,85.13,144.0
14683,11,1,0,3,2,4,0,84,77.77,70.0
14684,12,16,4,1,2,55,1,100,149.38,170.15
14685,10,16,6,5,2,68,3,79,74.03,40.0
14686,7,10,6,5,2,25,0,97,102.02,70.0
14687,1,31,0,2,3,1,0,100,78.06,67.05
14688,10,27,3,1,3,4,0,96,90.77,70.0
14689,8,31,2,1,6,21,1,95,79.46,61.75
14690,1,31,0,1,2,64,0,100,78.06,103.93
14691,11,12,5,1,2,0,1,100,120.07,129.0
14692,11,15,1,1,2,0,1,99,97.23,109.0
14693,12,30,4,1,2,0,1,77,92.93,90.0
14694,6,25,5,1,3,52,3,100,127.55,116.1
14695,1,8,5,1,3,0,1,100,108.21,151.65
14696,11,1,1,1,2,24,0,99,86.5,70.0
14697,12,9,4,1,2,71,1,89,103.1,111.6
14698,8,14,5,1,3,1,1,98,111.62,115.0
14699,1,8,5,1,3,1,1,100,108.21,89.0
14700,1,9,6,1,2,5,0,61,76.0,65.0
14701,2,11,4,1,2,1,1,100,119.76,110.0
14702,1,7,3,1,3,5,0,69,74.95,65.0
14703,12,27,0,1,3,58,1,99,85.63,90.0
14704,8,26,4,2,3,55,1,100,111.28,127.4
14705,4,30,5,1,2,25,0,100,156.41,70.0
14706,4,19,1,1,7,0,1,100,85.39,119.0
14707,8,14,6,5,3,25,0,100,83.17,70.0
14708,6,21,0,2,2,4,0,95,79.43,70.0
14709,12,24,5,1,2,0,1,76,89.42,90.0
14710,9,10,5,1,2,42,1,100,103.01,96.9
14711,8,21,6,5,2,3,0,72,82.68,70.0
14712,6,19,6,5,2,3,0,90,84.33,70.0
14713,8,3,1,2,2,4,0,95,89.79,70.0
14714,10,28,4,2,3,81,3,95,168.05,191.2
14715,6,10,4,1,2,21,0,100,128.93,103.35
14716,9,27,1,1,6,24,0,100,83.68,70.0
14717,11,11,4,1,3,72,1,100,137.21,151.05
14718,5,5,3,1,3,58,1,99,89.27,109.0
14719,6,10,4,2,7,64,3,100,128.93,154.23
14720,9,6,1,1,6,21,0,100,32.56,68.25
14721,9,21,2,2,3,0,1,100,83.31,114.0
14722,1,13,3,3,7,41,1,98,91.08,90.0
14723,9,2,3,1,3,103,1,100,83.26,85.0
14724,5,22,6,2,1,56,1,80,81.14,77.83
14725,7,27,2,1,6,24,0,98,90.77,70.0
14726,9,30,3,1,2,24,0,100,89.6,70.0
14727,12,11,6,1,3,41,1,63,80.07,89.1
14728,1,14,3,3,2,1,1,100,85.45,105.0
14729,12,17,4,1,2,1,0,100,111.95,92.65
14730,11,7,0,2,5,64,0,83,80.2,101.37
14731,11,1,1,1,6,0,4,99,86.5,114.0
14732,8,27,5,1,3,0,1,100,117.33,125.0
14733,11,5,5,1,3,18,1,96,112.5,104.25
14734,5,7,4,4,3,3,0,100,103.3,70.0
14735,12,16,4,1,6,64,3,100,149.38,183.93
14736,11,18,4,1,3,0,1,99,129.02,194.0
14737,4,22,4,1,3,28,1,100,145.64,151.75
14738,11,7,0,2,3,25,0,83,80.2,70.0
14739,1,6,3,1,5,103,1,84,76.19,85.0
14740,11,30,2,1,2,78,1,76,83.06,78.0
14741,9,24,5,1,3,24,0,100,160.05,70.0
14742,1,19,2,2,3,1,1,96,77.41,115.0
14743,7,6,2,7,5,64,1,100,109.12,284.05
14744,12,3,5,1,3,58,3,99,133.03,149.0
14745,6,6,6,5,3,3,0,96,81.3,70.0
14746,10,29,5,1,1,58,3,100,173.64,149.0
14747,12,16,4,1,2,64,1,100,149.38,144.53
14748,2,6,5,1,3,1,1,97,103.31,120.0
14749,9,12,6,1,6,1,1,89,84.75,85.0
14750,6,30,3,1,7,58,1,100,91.59,126.85
14751,10,10,0,1,2,25,1,100,82.35,70.0
14752,9,30,4,1,2,64,1,100,142.96,188.18
14753,5,8,6,1,3,0,1,77,80.35,85.0
14754,12,30,3,1,3,20,0,90,89.96,70.85
14755,7,22,4,2,6,50,0,100,127.61,161.1
14756,6,15,2,1,7,64,1,100,91.07,113.05
14757,10,22,5,1,2,4,0,100,136.45,70.0
14758,1,24,0,1,3,20,1,85,74.37,55.25
14759,4,28,3,2,5,48,1,100,98.14,129.96
14760,6,27,0,1,3,15,0,95,84.45,82.5
14761,12,8,3,1,3,0,3,97,84.77,104.0
14762,10,5,2,1,3,21,1,100,78.53,90.35
14763,3,5,5,1,2,0,1,100,132.36,169.0
14764,9,12,0,7,3,0,1,100,85.45,114.0
14765,2,21,6,2,5,1,1,100,105.86,125.0
14766,3,8,1,1,5,41,1,100,94.95,108.36
14767,12,13,1,1,2,64,3,78,81.45,106.02
14768,1,6,3,1,1,58,1,84,76.19,85.0
14769,8,22,6,5,3,25,0,82,81.36,70.0
14770,3,11,4,2,3,52,1,100,165.51,179.1
14771,5,13,4,1,3,48,1,100,115.42,128.09
14772,12,3,5,1,2,24,0,99,133.03,70.0
14773,7,8,3,0,2,1,1,99,90.16,90.0
14774,1,16,6,5,2,3,0,99,83.51,70.0
14775,2,24,3,1,2,9,1,100,98.85,91.56
14776,3,21,0,1,3,3,1,100,93.14,119.0
14777,2,13,5,2,3,1,1,100,107.83,115.0
14778,7,1,4,3,2,0,1,100,124.75,139.0
14779,3,3,2,1,3,1,1,100,87.32,100.0
14780,9,29,3,1,3,64,1,100,88.65,117.8
14781,10,30,6,2,3,90,1,66,78.72,102.6
14782,9,3,5,1,2,58,3,100,132.69,139.0
14783,11,12,5,1,3,58,3,100,120.07,164.0
14784,8,4,3,4,6,1,1,100,94.15,125.0
14785,1,29,5,1,2,4,0,100,122.01,70.0
14786,7,5,1,3,2,3,0,93,93.76,70.0
14787,2,4,4,2,1,78,1,100,111.79,89.25
14788,7,25,0,2,1,0,3,99,88.52,119.0
14789,7,16,5,2,2,42,1,100,130.04,118.15
14790,3,26,4,1,2,4,0,99,96.27,70.0
14791,10,1,5,2,2,0,1,100,140.19,149.0
14792,6,13,0,5,3,5,0,100,93.27,65.0
14793,9,16,4,2,3,0,3,100,122.23,171.8
14794,11,10,3,1,7,9,1,96,90.7,91.56
14795,6,20,6,5,5,3,0,83,82.54,70.0
14796,10,13,3,3,3,84,3,100,84.35,86.64
14797,3,4,4,1,2,24,0,100,136.06,70.0
14798,6,29,2,1,3,15,0,100,88.57,85.0
14799,1,30,6,1,3,0,1,63,76.11,85.0
14800,9,12,0,1,3,21,1,100,85.45,74.1
14801,6,2,3,1,7,64,1,99,103.86,113.05
14802,6,10,4,1,3,24,0,100,128.93,70.0
14803,8,18,3,1,3,9,1,100,86.65,95.76
14804,10,3,0,1,3,64,3,100,84.11,97.52
14805,9,16,4,1,3,5,0,100,122.23,65.0
14806,3,20,6,1,1,58,1,91,83.91,104.0
14807,8,23,1,1,2,78,1,98,82.48,93.0
14808,2,14,0,2,6,0,0,91,83.93,65.0
14809,5,3,1,1,3,20,1,98,86.08,73.91
14810,11,4,4,2,3,81,1,93,115.84,119.2
14811,9,3,5,1,0,104,3,100,132.69,129.0
14812,4,3,6,5,3,25,0,68,75.22,70.0
14813,10,3,0,1,2,78,1,100,84.11,85.5
14814,6,8,2,1,7,0,1,100,92.36,134.0
14815,12,15,3,1,1,9,1,80,80.54,71.4
14816,3,11,4,2,2,41,3,100,165.51,170.1
14817,12,15,3,1,7,18,1,80,80.54,74.25
14818,5,26,3,1,6,106,4,100,94.61,124.02
14819,11,1,1,5,1,81,1,99,86.5,97.76
14820,8,27,5,1,3,1,1,100,117.33,125.0
14821,2,24,3,1,7,58,3,100,98.85,129.0
14822,1,19,2,1,3,0,1,96,77.41,92.0
14823,4,2,5,1,2,4,0,100,126.59,70.0
14824,4,17,6,5,3,25,0,82,80.24,70.0
14825,4,22,4,1,7,106,1,100,145.64,199.1
14826,7,21,3,1,2,24,0,100,94.72,70.0
14827,6,22,2,1,2,28,0,100,93.57,91.35
14828,11,8,1,3,2,0,0,98,81.23,99.0
14829,11,2,2,1,3,21,1,97,84.95,64.35
14830,10,14,4,1,3,24,0,100,132.17,70.0
14831,6,6,0,2,6,0,1,100,86.44,134.0
14832,9,16,4,1,7,0,0,100,122.23,152.0
14833,2,3,3,1,3,25,0,100,94.55,70.0
14834,6,19,5,1,2,1,1,100,114.67,89.0
14835,6,17,4,1,2,64,1,100,152.05,193.03
14836,1,16,6,1,2,20,0,99,83.51,58.5
14837,9,27,1,1,3,24,0,100,83.68,70.0
14838,2,12,4,1,3,103,0,95,104.41,85.0
14839,4,23,4,2,2,1,1,97,122.39,115.0
14840,8,21,6,2,2,0,0,72,82.68,99.0
14841,3,31,3,3,3,1,1,100,94.99,129.0
14842,12,7,1,1,3,24,4,88,73.14,70.0
14843,8,14,6,1,3,20,1,100,83.17,64.35
14844,3,27,6,5,3,26,0,63,79.46,70.0
14845,10,24,0,1,5,64,1,100,96.98,141.55
14846,7,17,6,1,3,0,1,95,98.81,90.0
14847,3,17,3,1,3,0,1,100,86.91,90.0
14848,3,30,2,1,2,58,1,100,84.31,114.0
14849,9,24,4,2,6,1,1,100,120.42,149.0
14850,4,25,0,1,5,64,0,86,84.11,112.77
14851,6,16,3,1,2,0,1,100,93.95,118.75
14852,7,14,3,3,7,1,1,100,107.72,124.0
14853,8,8,0,1,2,0,1,94,80.51,109.0
14854,10,22,4,2,5,1,1,100,108.14,120.0
14855,7,2,5,1,7,3,0,99,124.14,70.0
14856,4,19,1,1,2,0,0,100,85.39,114.0
14857,6,18,5,1,3,0,0,100,137.31,159.0
14858,1,29,5,1,0,0,1,100,122.01,129.0
14859,9,13,0,4,3,5,0,90,81.04,65.0
14860,2,8,1,1,2,5,0,88,76.98,65.0
14861,3,29,1,1,7,103,1,100,82.43,85.0
14862,5,22,6,5,6,25,0,80,81.14,70.0
14863,1,12,2,1,3,64,1,94,78.84,76.0
14864,3,18,4,1,5,0,1,98,141.58,124.0
14865,5,26,3,1,2,0,1,100,94.61,85.0
14866,8,12,4,1,7,64,3,99,109.71,154.23
14867,1,16,6,1,6,0,0,99,83.51,118.25
14868,8,30,1,1,7,64,1,98,82.25,108.3
14869,12,23,4,1,3,9,1,70,88.56,69.2
14870,7,31,5,1,7,103,1,100,105.61,85.0
14871,8,9,1,1,5,103,1,95,79.81,85.0
14872,6,27,0,1,3,24,0,95,84.45,70.0
14873,6,18,4,3,0,24,0,94,120.05,70.0
14874,1,20,2,1,3,5,0,62,76.06,65.0
14875,2,2,2,1,7,0,1,97,74.85,85.0
14876,2,4,4,1,5,103,1,100,111.79,85.0
14877,9,13,0,1,3,5,0,90,81.04,65.0
14878,4,15,4,2,3,28,1,100,105.14,96.75
14879,8,5,4,2,3,106,1,100,119.15,141.26
14880,3,13,6,1,2,0,0,90,87.62,95.0
14881,6,25,4,7,2,17,0,100,111.41,70.0
14882,2,19,5,1,6,15,0,100,131.42,100.0
14883,9,3,5,1,0,0,1,100,132.69,129.0
14884,6,1,2,1,2,24,0,92,91.31,70.0
14885,6,6,6,12,3,25,0,96,81.3,70.0
14886,1,9,6,5,2,3,0,61,76.0,70.0
14887,6,25,5,1,3,104,3,100,127.55,179.0
14888,10,20,3,1,6,78,1,96,81.19,67.5
14889,7,23,5,1,1,0,0,100,131.91,189.0
14890,3,1,0,1,3,1,1,99,92.14,100.0
14891,3,12,5,1,6,10,1,100,149.7,110.87
14892,3,17,3,1,3,41,1,100,86.91,72.0
14893,2,25,4,3,2,1,1,100,123.82,150.0
14894,12,2,3,1,6,1,1,99,88.19,99.0
14895,6,6,0,4,2,5,0,100,86.44,65.0
14896,2,12,5,1,3,64,3,100,119.43,173.63
14897,4,7,3,1,2,24,0,100,88.39,70.0
14898,3,29,1,3,3,107,1,100,82.43,72.0
14899,11,19,4,1,5,1,1,99,121.0,135.0
14900,3,13,6,1,3,20,0,90,87.62,58.5
14901,1,26,2,2,3,0,1,96,75.92,99.0
14902,8,10,2,9,3,25,0,100,79.82,70.0
14903,12,30,3,3,7,106,1,90,89.96,98.1
14904,7,17,6,5,3,3,0,95,98.81,70.0
14905,3,28,6,1,2,103,0,95,76.92,85.0
14906,6,29,2,1,3,3,0,100,88.57,70.0
14907,6,12,6,1,3,20,0,86,84.34,58.5
14908,11,3,3,1,6,104,3,90,84.74,119.0
14909,9,8,3,1,6,5,0,98,60.7,65.0
14910,6,28,1,1,6,64,1,96,83.29,85.5
14911,10,30,6,5,3,17,0,66,78.72,70.0
14912,5,10,1,1,2,5,0,100,79.87,65.0
14913,11,9,2,2,6,24,0,100,89.3,70.0
14914,3,30,2,3,6,0,1,100,84.31,119.0
14915,10,16,6,1,3,0,1,79,74.03,80.0
14916,7,15,4,1,2,0,1,100,135.93,119.0
14917,1,30,6,5,3,3,0,63,76.11,70.0
14918,6,17,4,1,2,1,1,100,152.05,134.0
14919,2,6,6,1,2,1,0,100,104.88,70.0
14920,3,29,1,2,3,21,1,100,82.43,67.6
14921,9,21,2,5,3,58,1,100,83.31,78.95
14922,11,16,1,1,3,1,1,88,79.02,85.0
14923,12,5,0,4,2,3,0,100,100.87,70.0
14924,8,14,6,1,5,64,3,100,83.17,94.05
14925,12,10,4,2,5,24,0,97,99.27,70.0
14926,2,25,4,1,7,25,0,100,123.82,70.0
14927,6,2,3,1,2,24,0,99,103.86,70.0
14928,12,11,6,1,3,64,1,63,80.07,92.07
14929,9,30,4,1,3,1,1,100,142.96,120.0
14930,9,12,6,5,5,3,0,89,84.75,70.0
14931,4,19,1,1,5,104,3,100,85.39,119.0
14932,5,21,5,1,3,0,0,100,131.73,149.0
14933,5,1,6,1,6,64,3,76,79.59,128.25
14934,11,19,5,1,7,78,1,99,136.32,130.5
14935,3,9,2,4,2,1,1,100,93.82,119.0
14936,1,26,2,1,1,24,0,96,75.92,70.0
14937,9,29,3,1,3,106,4,100,88.65,111.6
14938,9,10,5,1,2,0,1,100,103.01,114.0
14939,8,18,3,1,3,24,1,100,86.65,70.0
14940,1,23,6,5,3,3,0,78,76.06,70.0
14941,10,2,6,5,2,25,0,100,81.67,70.0
14942,4,1,4,2,3,1,1,100,126.56,149.0
14943,5,19,3,1,3,64,1,100,92.96,113.05
14944,3,20,6,5,3,3,0,91,83.91,70.0
14945,8,28,6,1,2,42,1,88,79.88,74.84
14946,11,14,0,2,2,21,1,71,81.7,70.85
14947,11,11,4,2,3,1,1,100,137.21,115.0
14948,10,2,6,5,3,25,0,100,81.67,70.0
14949,12,27,0,1,2,49,1,99,85.63,102.94
14950,4,22,4,1,2,24,0,100,145.64,70.0
14951,1,21,4,1,2,5,0,91,89.82,65.0
14952,11,26,5,1,2,104,0,97,109.18,149.0
14953,8,21,6,3,5,21,0,72,82.68,76.48
14954,7,11,0,3,2,3,0,100,109.3,70.0
14955,6,26,6,5,5,25,0,94,82.9,70.0
14956,5,14,5,1,3,78,3,100,125.86,111.75
14957,11,27,6,1,3,58,1,62,79.51,114.0
14958,5,28,5,1,3,0,1,100,121.25,159.0
14959,9,10,5,1,3,21,1,100,103.01,84.1
14960,11,24,3,1,2,0,1,62,93.22,109.0
14961,6,18,4,3,3,1,1,94,120.05,89.0
14962,4,18,0,4,3,5,0,99,89.35,65.0
14963,4,15,4,2,2,64,3,100,105.14,144.53
14964,11,25,4,2,5,79,1,85,109.72,119.2
14965,10,18,1,1,5,18,1,100,83.18,89.25
14966,4,17,6,1,3,20,0,82,80.24,55.25
14967,10,4,1,1,2,9,1,100,77.29,99.96
14968,8,28,6,5,3,3,0,88,79.88,70.0
14969,4,15,4,2,2,9,0,100,105.14,102.94
14970,4,27,2,1,2,0,1,100,85.68,105.0
14971,3,18,4,1,2,1,1,98,141.58,140.0
14972,10,27,3,3,5,103,1,96,90.77,85.0
14973,7,31,6,1,2,16,1,90,81.33,98.1
14974,12,24,5,1,6,9,0,76,89.42,73.53
14975,8,2,1,1,2,5,0,88,76.75,65.0
14976,5,6,4,1,2,64,1,100,135.53,115.43
14977,2,16,2,1,3,25,0,100,110.27,70.0
14978,8,5,4,1,3,5,0,100,119.15,65.0
14979,4,26,1,1,2,4,0,100,85.74,70.0
14980,5,22,6,5,3,3,0,80,81.14,70.0
14981,9,19,0,1,5,0,1,85,82.95,90.0
14982,9,22,3,1,2,58,3,99,96.31,134.0
14983,11,11,4,1,3,0,1,100,137.21,194.0
14984,3,18,4,2,7,107,1,98,141.58,150.52
14985,5,19,3,3,3,106,0,100,92.96,116.1
14986,9,6,1,1,2,5,0,100,32.56,65.0
14987,2,21,0,2,2,4,0,100,104.04,70.0
14988,12,31,4,1,1,64,3,81,105.58,132.94
14989,12,4,6,2,1,64,3,95,105.3,113.53
14990,10,26,2,1,5,103,3,100,99.19,85.0
14991,12,31,4,1,3,78,0,81,105.58,75.0
14992,2,6,6,1,3,0,1,100,104.88,80.0
14993,9,20,1,1,3,21,1,99,82.56,74.1
14994,9,24,5,1,3,64,3,100,160.05,232.13
14995,9,16,4,1,2,0,1,100,122.23,119.0
14996,5,21,5,1,7,103,3,100,131.73,85.0
14997,12,3,5,1,6,64,3,99,133.03,163.93
14998,7,30,5,1,2,64,0,100,150.52,193.03
14999,3,6,6,1,3,64,1,83,80.13,84.55
15000,8,14,6,5,2,25,0,100,83.17,70.0
15001,5,24,1,1,2,0,4,100,86.61,119.0
15002,12,28,1,1,5,106,3,87,76.94,81.0
15003,12,3,5,1,0,24,1,99,133.03,120.0
15004,7,3,6,1,2,0,1,94,90.1,99.0
15005,8,31,2,1,3,9,1,95,79.46,71.4
15006,4,4,0,1,3,64,1,99,81.87,108.02
15007,11,11,4,1,6,24,0,100,137.21,70.0
15008,8,26,4,1,3,56,1,100,111.28,116.0
15009,3,30,1,1,3,24,0,98,75.69,70.0
15010,6,13,0,2,7,64,0,100,93.27,113.05
15011,12,31,4,1,2,9,0,81,105.58,94.29
15012,8,14,6,5,2,3,0,100,83.17,70.0
15013,8,19,4,1,2,0,1,100,101.48,95.0
15014,8,14,6,5,3,25,0,100,83.17,70.0
15015,10,16,6,4,3,3,0,79,74.03,70.0
15016,10,26,2,1,2,58,1,100,99.19,144.0
15017,5,18,2,1,7,20,1,100,85.9,80.6
15018,9,10,4,1,3,1,1,100,114.73,120.0
15019,1,18,1,1,2,20,1,98,76.0,58.5
15020,1,11,1,1,3,0,4,96,76.55,95.0
15021,9,2,4,1,2,5,0,100,127.68,65.0
15022,5,4,2,1,3,41,1,100,87.28,108.37
15023,4,13,2,1,4,64,1,100,84.24,108.3
15024,7,3,6,1,3,72,1,94,90.1,82.72
15025,5,31,0,5,2,25,0,83,73.58,70.0
15026,7,29,4,2,3,64,1,100,144.11,202.73
15027,11,26,5,1,2,75,1,97,109.18,92.65
15028,4,17,6,5,3,14,0,82,80.24,70.0
15029,2,5,5,1,3,1,1,100,112.22,109.0
15030,3,2,2,1,3,67,1,99,84.76,84.6
15031,12,25,6,1,7,103,0,94,83.73,85.0
15032,4,29,3,1,2,24,0,96,79.95,70.0
15033,2,26,4,3,3,1,1,83,89.04,115.0
15034,4,24,6,5,3,25,0,85,95.1,70.0
15035,8,11,2,28,3,5,0,98,78.39,65.0
15036,3,19,5,1,2,1,1,100,142.26,140.0
15037,2,27,6,5,2,25,0,94,112.02,70.0
15038,6,27,6,5,6,26,0,87,76.97,70.0
15039,4,8,4,2,6,0,1,100,136.23,169.0
15040,11,30,2,1,2,0,0,76,83.06,95.0
15041,2,23,1,1,6,1,1,99,85.17,95.0
15042,10,8,5,1,3,0,0,100,170.76,219.0
15043,4,3,6,2,2,58,3,68,75.22,85.0
15044,12,29,2,1,3,58,0,90,78.69,85.0
15045,9,19,0,2,5,64,1,85,82.95,108.3
15046,1,21,3,1,3,5,0,63,72.9,65.0
15047,12,29,3,4,3,87,1,91,79.54,68.0
15048,3,24,3,1,6,64,1,99,83.38,99.75
15049,7,30,5,1,3,15,0,100,150.52,70.0
15050,12,3,5,1,2,106,3,99,133.03,141.55
15051,2,2,2,1,3,0,1,97,74.85,99.0
15052,12,9,4,2,6,64,1,89,103.1,154.81
15053,10,28,4,2,3,58,3,95,168.05,179.0
15054,8,17,2,1,3,68,1,100,83.25,40.0
15055,1,10,0,4,3,3,0,82,72.59,70.0
15056,11,7,0,1,1,0,1,83,80.2,80.0
15057,3,5,5,1,4,0,3,100,132.36,159.0
15058,10,29,5,1,7,58,3,100,173.64,259.0
15059,11,17,3,1,2,106,1,90,85.09,95.0
15060,8,15,0,1,2,5,0,100,84.22,65.0
15061,6,28,1,1,3,20,0,96,83.29,58.5
15062,12,30,3,2,1,72,3,90,89.96,95.92
15063,12,10,5,1,2,55,1,99,148.0,165.87
15064,6,7,0,2,2,4,0,99,77.11,70.0
15065,8,10,2,1,5,28,1,100,79.82,86.25
15066,2,25,4,3,3,1,1,100,123.82,150.0
15067,2,3,3,1,3,25,0,100,94.55,70.0
15068,9,27,1,2,3,4,0,100,83.68,70.0
15069,2,26,5,1,2,15,0,100,128.02,105.0
15070,5,30,0,1,2,64,1,54,87.38,117.14
15071,3,14,0,1,3,9,0,85,77.05,83.16
15072,7,6,2,4,2,42,1,100,109.12,141.53
15073,8,31,2,1,2,9,3,95,79.46,104.16
15074,7,31,6,1,3,20,1,90,81.33,64.35
15075,9,2,4,2,3,55,1,100,127.68,118.85
15076,3,16,2,1,3,102,1,97,85.57,84.15
15077,8,31,2,1,3,106,4,95,79.46,85.5
15078,7,9,5,1,2,0,0,100,157.86,199.0
15079,8,4,2,3,2,5,0,95,75.92,65.0
15080,12,31,4,1,5,0,0,81,105.58,154.2
15081,6,25,5,1,6,24,0,100,127.55,70.0
15082,9,18,6,29,6,6,0,76,81.88,65.0
15083,10,8,5,1,1,72,1,100,170.76,219.12
15084,11,15,0,1,2,103,1,67,70.11,85.0
15085,10,25,1,2,5,64,0,100,96.23,141.55
15086,6,3,3,2,1,24,0,99,81.6,70.0
15087,4,1,4,3,3,6,0,100,126.56,109.0
15088,9,25,6,5,2,1,0,95,81.05,70.0
15089,8,30,1,1,6,107,1,98,82.25,103.2
15090,3,28,0,2,3,28,1,93,80.61,67.5
15091,11,11,4,1,5,64,1,100,137.21,151.05
15092,6,6,0,4,2,3,0,100,86.44,70.0
15093,5,21,5,1,5,0,1,100,131.73,139.0
15094,10,28,4,3,2,78,1,95,168.05,164.25
15095,8,22,0,1,6,0,1,96,84.63,119.0
15096,10,13,3,1,3,0,4,100,84.35,129.0
15097,11,16,2,1,6,0,1,91,84.23,95.0
15098,7,24,5,1,2,1,1,100,115.6,100.0
15099,12,30,3,1,3,64,3,90,89.96,102.62
15100,9,5,6,1,2,5,0,94,85.32,65.0
15101,6,6,6,2,3,3,0,96,81.3,70.0
15102,7,14,3,1,3,78,1,100,107.72,89.25
15103,9,11,6,5,2,25,0,94,79.22,70.0
15104,11,26,5,1,3,73,1,97,109.18,94.15
15105,3,24,3,1,3,0,1,99,83.38,95.0
15106,6,15,2,1,2,20,1,100,91.07,83.85
15107,9,23,4,2,3,1,1,100,147.46,109.0
15108,4,14,3,4,7,41,1,100,87.7,108.77
15109,9,25,6,2,2,28,0,95,81.05,85.5
15110,11,26,5,1,2,104,3,97,109.18,149.0
15111,6,6,0,4,5,25,0,100,86.44,70.0
15112,2,16,2,4,3,1,1,100,110.27,135.0
15113,11,13,6,1,2,0,1,62,76.89,85.0
15114,4,2,5,4,1,4,0,100,126.59,70.0
15115,12,19,0,1,3,24,0,77,86.44,70.0
15116,3,12,5,1,3,24,0,100,149.7,70.0
15117,7,31,6,1,6,0,3,90,81.33,134.0
15118,8,17,2,2,3,28,1,100,83.25,78.0
15119,5,28,5,1,2,0,3,100,121.25,139.0
15120,6,25,5,1,3,104,3,100,127.55,169.0
15121,11,25,4,2,3,84,3,85,109.72,113.24
15122,1,21,4,1,2,58,3,91,89.82,99.0
15123,6,8,1,4,2,24,0,98,77.5,70.0
15124,9,4,6,1,6,0,3,83,109.24,131.75
15125,3,12,5,1,7,0,1,100,149.7,219.0
15126,12,13,1,1,2,48,1,78,81.45,97.47
15127,7,15,4,1,3,50,1,100,135.93,179.1
15128,12,21,2,1,3,64,1,84,85.9,79.05
15129,10,23,6,4,2,5,0,90,86.64,65.0
15130,4,8,4,1,3,1,1,100,136.23,149.0
15131,6,12,6,1,3,48,3,86,84.34,93.86
15132,8,27,5,1,3,0,0,100,117.33,139.0
15133,12,18,5,1,3,103,1,99,103.93,85.0
15134,1,30,6,1,3,102,3,63,76.11,84.15
15135,9,20,1,1,2,25,0,99,82.56,70.0
15136,12,2,4,2,2,64,3,66,99.37,144.53
15137,10,23,6,1,3,21,1,90,86.64,58.5
15138,7,17,6,5,7,3,0,95,98.81,70.0
15139,10,13,3,3,6,106,1,100,84.35,120.6
15140,4,3,6,1,1,58,1,68,75.22,90.0
15141,1,16,5,1,3,1,1,100,106.14,109.0
15142,7,19,1,1,3,4,0,100,85.13,70.0
