,Year,Month,Days,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
5551,2021,1,24,6,1,0,4,2,3,0,64,75.65,70.0
5552,2022,11,19,5,1,0,1,3,41,3,99,136.32,161.1
5553,2022,8,8,0,0,0,7,2,68,1,94,80.51,40.0
5554,2022,11,27,6,1,0,1,0,73,1,62,79.51,96.9
5555,2022,2,20,6,1,0,12,1,25,0,92,107.71,70.0
5556,2021,10,1,4,0,0,1,3,24,0,100,127.27,70.0
5557,2022,10,20,3,0,0,7,3,24,0,96,81.19,70.0
5558,2021,2,5,4,0,0,1,6,1,1,92,106.5,105.0
5559,2022,4,27,2,0,0,2,2,25,0,100,85.68,70.0
5560,2022,8,20,5,1,0,1,0,0,0,100,100.31,109.0
5561,2021,3,14,6,1,0,1,3,25,0,92,77.69,70.0
5562,2021,4,28,2,0,0,1,5,103,1,93,76.02,85.0
5563,2022,3,4,4,0,0,1,6,9,1,100,136.06,172.14
5564,2021,2,26,4,0,0,3,6,1,1,83,89.04,115.0
5565,2022,5,28,5,1,0,1,3,58,3,100,121.25,149.0
5566,2022,7,8,4,0,0,2,3,52,1,100,150.47,152.1
5567,2022,3,28,0,0,0,1,7,64,0,93,80.61,123.05
5568,2022,5,22,6,1,0,3,7,0,0,80,81.14,106.0
5569,2022,7,4,0,0,0,4,6,0,0,64,101.11,70.0
5570,2022,10,14,4,0,0,2,3,58,3,100,132.17,159.0
5571,2022,1,10,0,0,0,1,2,72,0,82,72.59,79.2
5572,2021,8,7,5,1,0,5,2,25,0,100,107.53,70.0
5573,2022,5,28,5,1,0,1,5,3,0,100,121.25,70.0
5574,2022,10,6,3,0,0,1,4,24,0,100,84.63,70.0
5575,2022,1,5,2,0,0,1,5,78,1,82,73.67,69.0
5576,2021,11,19,4,0,0,2,3,1,1,99,121.0,125.0
5577,2022,2,21,0,0,0,1,3,103,1,100,104.04,85.0
5578,2022,11,8,1,0,0,1,2,58,1,98,81.23,114.0
5579,2022,12,8,3,0,0,1,2,9,1,97,84.77,87.36
5580,2022,12,29,3,0,0,1,1,58,3,91,79.54,111.55
5581,2022,10,17,0,0,0,1,2,5,0,99,84.11,65.0
5582,2021,8,8,6,1,0,5,2,3,0,87,79.7,70.0
5583,2022,9,9,4,0,0,1,5,64,1,100,99.83,115.43
5584,2022,2,2,2,0,0,1,3,58,3,97,74.85,90.6
5585,2021,4,27,1,0,0,2,3,5,0,92,76.73,65.0
5586,2021,12,5,6,1,0,2,7,1,1,95,99.33,129.0
5587,2021,8,27,4,0,0,2,3,1,1,100,106.66,120.0
5588,2022,9,14,2,0,0,1,6,55,1,100,82.88,101.75
5589,2022,5,14,5,1,0,1,3,0,1,100,125.86,129.0
5590,2022,11,14,0,0,0,1,3,0,4,71,81.7,85.0
5591,2022,9,24,5,1,0,1,2,58,3,100,160.05,219.0
5592,2022,9,27,1,0,0,2,2,0,1,100,83.68,119.0
5593,2022,10,1,5,1,0,1,3,0,3,100,140.19,149.0
5594,2022,4,1,4,0,0,2,3,1,1,100,126.56,149.0
5595,2022,2,3,3,0,0,1,1,49,1,100,94.55,95.15
5596,2022,9,12,0,0,0,5,3,3,0,100,85.45,70.0
5597,2022,1,8,5,1,0,1,2,0,1,100,108.21,141.75
5598,2022,4,4,0,0,0,1,2,5,1,99,81.87,65.0
5599,2022,12,22,3,0,0,1,3,64,1,75,80.09,83.7
5600,2022,2,8,1,0,0,1,2,0,1,88,76.98,90.0
5601,2022,12,26,0,0,0,1,5,0,0,99,82.32,109.0
5602,2022,3,4,4,0,0,1,2,50,1,100,136.06,152.1
5603,2022,1,13,3,0,0,2,6,107,1,98,91.08,71.2
5604,2022,5,18,2,0,0,1,2,5,0,100,85.9,65.0
5605,2022,6,16,3,0,0,1,3,0,1,100,93.95,119.0
5606,2022,7,9,5,1,0,1,2,0,0,100,157.86,139.0
5607,2022,11,7,0,0,0,1,3,4,0,83,80.2,70.0
5608,2021,3,17,2,0,0,1,1,5,0,100,81.02,65.0
5609,2022,4,23,5,1,0,2,2,1,1,100,136.41,119.0
5610,2022,5,28,5,1,0,2,3,28,3,100,121.25,111.75
5611,2021,7,22,3,0,0,2,2,5,0,100,83.28,65.0
5612,2022,6,16,3,0,0,1,6,0,1,100,93.95,134.0
5613,2022,6,3,4,0,0,1,4,58,3,100,153.43,189.0
5614,2022,3,21,0,0,0,1,2,58,3,100,93.14,114.0
5615,2022,7,4,0,0,0,2,7,58,1,64,101.11,154.0
5616,2022,5,9,0,0,0,1,3,64,3,89,80.74,90.58
5617,2022,4,29,4,0,0,2,7,52,1,100,150.9,188.1
5618,2022,10,28,4,0,0,2,2,104,3,95,168.05,199.0
5619,2022,12,5,0,0,0,1,3,1,1,100,100.87,115.0
5620,2022,8,30,1,0,0,1,2,41,1,98,82.25,102.6
5621,2022,8,6,5,1,0,1,2,72,1,100,117.92,148.72
5622,2021,12,17,4,0,0,2,6,1,0,100,111.95,127.5
5623,2022,5,30,0,0,0,1,2,20,1,54,87.38,79.5
5624,2022,3,8,1,0,0,1,2,0,0,100,94.95,122.0
5625,2022,6,2,3,0,0,1,2,3,0,99,103.86,70.0
5626,2022,7,18,0,0,0,1,7,103,0,100,85.2,85.0
5627,2021,12,6,0,0,0,1,6,1,1,100,98.82,129.0
5628,2022,3,31,3,0,0,3,6,6,0,100,94.99,65.0
5629,2021,11,12,4,0,0,3,2,1,1,100,111.39,105.0
5630,2022,11,20,6,1,0,1,7,103,1,81,84.56,85.0
5631,2022,6,1,2,0,0,1,2,0,4,92,91.31,114.0
5632,2021,8,13,4,0,0,2,3,1,1,98,97.8,115.0
5633,2022,10,29,5,1,0,1,2,0,3,100,173.64,249.0
5634,2022,6,1,2,0,0,1,2,24,0,92,91.31,70.0
5635,2022,4,19,1,0,0,1,2,3,0,100,85.39,70.0
5636,2022,10,16,6,1,0,4,2,3,0,79,74.03,70.0
5637,2021,5,23,6,1,0,5,3,3,0,85,77.1,70.0
5638,2022,3,22,1,0,0,2,6,104,1,99,86.83,104.0
5639,2022,4,22,4,0,0,2,7,0,0,100,145.64,149.0
5640,2022,7,30,5,1,0,2,5,0,1,100,150.52,129.0
5641,2021,9,21,1,0,0,1,6,103,0,93,83.11,85.0
5642,2022,10,14,4,0,0,2,7,84,3,100,132.17,143.64
5643,2022,10,28,4,0,0,1,0,58,1,95,168.05,249.0
5644,2022,12,4,6,1,0,1,6,58,3,95,105.3,159.0
5645,2022,4,10,6,1,0,5,3,26,0,70,81.29,70.0
5646,2022,1,29,5,1,0,1,2,107,3,100,122.01,111.2
5647,2022,9,22,3,0,0,4,2,0,4,99,96.31,109.0
5648,2022,1,9,6,1,0,1,3,58,1,61,76.0,104.7
5649,2022,9,1,3,0,0,3,3,64,1,100,85.45,108.3
5650,2022,12,25,6,1,0,1,2,0,1,94,83.73,90.0
5651,2022,1,20,3,0,0,2,2,58,3,100,89.22,106.0
5652,2022,9,14,2,0,0,1,7,0,1,100,82.88,129.0
5653,2022,9,30,4,0,0,2,3,1,1,100,142.96,130.0
5654,2022,9,6,1,0,0,3,3,25,0,100,32.56,70.0
5655,2022,4,3,6,1,0,5,2,14,0,68,75.22,70.0
5656,2022,9,22,3,0,0,1,2,9,0,99,96.31,112.56
5657,2022,2,7,0,0,0,1,6,64,1,94,82.99,86.78
5658,2021,9,10,4,0,0,2,3,1,1,100,114.73,120.0
5659,2022,1,8,5,1,0,1,2,0,1,100,108.21,142.9
5660,2021,2,25,3,0,0,1,7,1,1,99,84.13,110.0
5661,2022,12,4,6,1,0,3,7,1,1,95,105.3,125.0
5662,2021,5,5,2,0,0,2,2,5,0,100,88.75,65.0
5663,2022,10,18,1,0,0,1,3,24,0,100,83.18,70.0
5664,2022,3,17,3,0,0,1,3,106,1,100,86.91,93.6
5665,2022,5,7,5,1,0,1,3,0,1,100,125.34,129.0
5666,2022,2,13,6,1,0,1,6,4,1,82,83.81,70.0
5667,2021,11,8,0,0,0,1,3,1,1,93,73.17,105.0
5668,2021,10,17,6,1,0,5,2,17,0,70,75.56,70.0
5669,2022,1,16,6,1,0,1,3,58,0,99,83.51,85.0
5670,2022,7,22,4,0,0,1,2,106,0,100,127.61,139.0
5671,2022,5,12,3,0,0,1,2,0,1,100,84.13,119.0
5672,2022,7,29,4,0,0,1,5,76,1,100,144.11,156.4
5673,2022,9,27,1,0,0,1,3,24,0,100,83.68,70.0
5674,2022,7,28,3,0,0,2,7,62,0,100,93.61,107.2
5675,2022,3,18,4,0,0,2,6,104,1,98,141.58,189.0
5676,2022,5,1,6,1,0,1,3,0,1,76,79.59,126.2
5677,2022,9,30,4,0,0,1,3,1,1,100,142.96,120.0
5678,2022,4,29,4,0,0,2,2,104,3,100,150.9,199.0
5679,2022,2,22,1,0,0,1,3,24,0,100,99.05,70.0
5680,2022,6,17,4,0,0,1,2,24,0,100,152.05,70.0
5681,2022,4,24,6,1,0,1,5,55,1,85,95.1,110.0
5682,2022,10,4,1,0,0,3,2,103,1,100,77.29,85.0
5683,2022,6,8,2,0,0,1,6,64,1,100,92.36,113.05
5684,2022,9,26,0,0,0,2,2,50,0,100,83.7,114.62
5685,2022,12,4,6,1,0,5,1,25,0,95,105.3,70.0
5686,2022,7,6,2,0,0,11,3,0,1,100,109.12,199.0
5687,2022,6,17,4,0,0,2,3,58,0,100,152.05,189.0
5688,2022,12,19,0,0,0,1,2,0,1,77,86.44,114.0
5689,2022,6,26,6,1,0,2,2,0,0,94,82.9,113.1
5690,2022,7,16,5,1,0,1,2,0,0,100,130.04,139.0
5691,2022,1,5,2,0,0,1,3,58,3,82,73.67,85.0
5692,2022,9,29,3,0,0,1,3,64,3,100,88.65,108.3
5693,2022,7,1,4,0,0,2,3,55,1,100,124.75,147.54
5694,2021,7,18,6,1,0,5,6,5,1,88,81.84,65.0
5695,2022,5,28,5,1,0,1,7,104,1,100,121.25,159.0
5696,2022,4,8,4,0,0,1,2,0,1,100,136.23,129.0
5697,2022,1,4,1,0,0,1,3,58,3,91,75.58,89.0
5698,2021,12,31,4,0,1,1,3,18,1,81,105.58,63.75
5699,2021,5,9,6,1,0,6,3,24,1,81,73.02,70.0
5700,2022,7,2,5,1,0,1,0,58,1,99,124.14,139.0
5701,2021,1,22,4,0,0,1,2,1,1,73,84.11,110.0
5702,2022,8,17,2,0,0,3,7,104,1,100,83.25,119.0
5703,2022,4,20,2,0,0,2,3,78,1,100,82.77,78.0
5704,2022,12,7,2,0,0,1,3,0,1,80,80.65,85.0
5705,2021,12,15,2,0,0,1,3,24,0,100,78.52,70.0
5706,2022,5,14,5,1,0,1,3,107,1,100,125.86,143.2
5707,2022,2,13,6,1,0,1,3,104,3,82,83.81,99.65
5708,2022,9,5,0,0,0,4,2,26,0,81,80.09,70.0
5709,2022,2,21,0,0,0,3,3,3,1,100,104.04,70.0
5710,2022,12,1,3,0,0,1,2,1,1,100,104.94,110.0
5711,2022,11,1,1,0,0,2,6,1,1,99,86.5,115.0
5712,2022,8,18,3,0,0,3,2,0,1,100,86.65,109.0
5713,2022,4,7,3,0,0,1,2,103,1,100,88.39,85.0
5714,2022,6,22,2,0,0,1,1,52,0,100,93.57,107.1
5715,2022,10,30,6,1,0,5,3,25,0,66,78.72,70.0
5716,2022,11,18,4,0,0,1,2,0,1,99,129.02,159.0
5717,2022,2,20,6,1,0,7,5,25,0,92,107.71,70.0
5718,2022,12,21,2,0,0,1,6,0,1,84,85.9,109.0
5719,2022,6,3,4,0,0,2,3,48,0,100,153.43,174.16
5720,2022,11,23,2,0,0,1,2,9,1,61,84.42,87.36
5721,2022,12,5,0,0,0,1,3,104,3,100,100.87,119.9
5722,2022,12,1,3,0,0,1,7,64,1,100,104.94,122.55
5723,2022,7,8,4,0,0,1,3,107,1,100,150.47,95.2
5724,2022,10,31,0,0,0,1,2,3,0,81,76.61,70.0
5725,2022,6,8,2,0,0,1,3,24,0,100,92.36,70.0
5726,2021,7,5,0,0,1,7,2,3,0,79,87.03,70.0
5727,2022,3,18,4,0,0,2,6,56,1,98,141.58,147.14
5728,2022,7,6,2,0,0,5,5,50,1,100,109.12,179.1
5729,2022,9,24,5,1,0,1,5,0,0,100,160.05,249.0
5730,2021,5,5,2,0,0,2,2,1,0,100,88.75,105.0
5731,2022,6,11,5,1,0,1,3,0,1,100,130.83,169.0
5732,2021,10,23,5,1,0,1,2,1,1,100,118.05,100.0
5733,2021,2,10,2,0,0,2,5,4,0,64,70.21,70.0
5734,2022,1,8,5,1,0,1,6,15,0,100,108.21,100.0
5735,2022,7,22,4,0,0,1,0,0,3,100,127.61,169.0
5736,2022,10,25,1,0,0,2,4,72,3,100,96.23,117.3
5737,2021,7,30,4,0,0,1,3,1,0,100,114.16,115.0
5738,2022,10,25,1,0,0,1,2,0,1,100,96.23,129.6
5739,2022,6,10,4,0,0,1,3,68,1,100,128.93,40.0
5740,2022,3,21,0,0,0,4,2,25,1,100,93.14,70.0
5741,2022,9,18,6,1,0,1,4,0,1,76,81.88,119.0
5742,2022,11,16,2,0,0,2,3,0,0,91,84.23,100.0
5743,2021,6,20,6,1,0,4,2,3,0,83,82.54,70.0
5744,2022,10,6,3,0,0,1,2,0,0,100,84.63,129.0
5745,2022,11,17,3,0,0,1,3,64,1,90,85.09,93.0
5746,2021,7,5,0,0,1,4,3,3,0,79,87.03,70.0
5747,2022,4,20,2,0,0,1,1,9,1,100,82.77,87.36
5748,2022,5,17,1,0,0,1,6,20,1,100,83.55,74.75
5749,2022,7,30,5,1,0,1,5,24,0,100,150.52,70.0
5750,2022,9,10,5,1,0,1,2,9,1,100,103.01,98.61
5751,2022,5,20,4,0,0,1,2,9,1,100,125.44,120.24
5752,2022,10,29,5,1,0,2,3,103,0,100,173.64,85.0
5753,2022,5,9,0,0,0,1,2,0,0,89,80.74,99.0
5754,2022,9,22,3,0,0,1,2,55,1,99,96.31,110.3
5755,2022,2,13,6,1,0,4,2,1,0,82,83.81,70.0
5756,2022,1,13,3,0,0,1,5,107,0,98,91.08,76.0
5757,2022,11,23,2,0,0,1,3,0,1,61,84.42,90.0
5758,2022,12,2,4,0,0,1,3,21,1,66,99.37,70.85
5759,2022,11,17,3,0,0,1,3,18,1,90,85.09,75.0
5760,2022,1,19,2,0,0,1,3,64,1,96,77.41,87.4
5761,2022,2,12,5,1,0,1,2,1,0,100,119.43,105.0
5762,2022,10,1,5,1,0,1,3,24,0,100,140.19,70.0
5763,2022,1,21,4,0,0,2,3,64,1,91,89.82,96.03
5764,2022,6,11,5,1,0,1,6,58,3,100,130.83,169.0
5765,2022,11,7,0,0,0,4,3,0,0,83,80.2,99.0
5766,2022,12,18,6,1,0,2,0,0,0,61,79.01,90.0
5767,2022,9,10,5,1,0,1,2,21,1,100,103.01,74.1
5768,2022,4,4,0,0,0,1,3,24,0,99,81.87,70.0
5769,2022,11,24,3,0,0,3,0,85,3,62,93.22,73.06
5770,2022,2,7,0,0,0,1,3,0,4,94,82.99,95.0
5771,2022,10,30,6,1,0,1,6,64,3,66,78.72,114.86
5772,2022,12,2,4,0,0,2,2,94,1,66,99.37,118.15
5773,2021,10,23,5,1,0,1,3,1,1,100,118.05,109.0
5774,2022,12,1,3,0,0,1,3,1,1,100,104.94,109.0
5775,2022,10,18,1,0,0,1,3,0,4,100,83.18,85.0
5776,2022,8,8,0,0,0,4,0,3,0,94,80.51,70.0
5777,2022,5,6,4,0,0,1,2,106,1,100,135.53,170.1
5778,2022,6,22,2,0,0,1,3,3,0,100,93.57,70.0
5779,2021,11,19,4,0,0,2,3,1,1,99,121.0,115.0
5780,2022,1,16,6,1,0,1,4,72,1,99,83.51,83.6
5781,2022,4,14,3,0,0,1,6,106,1,100,87.7,99.0
5782,2021,6,1,1,0,0,1,3,5,0,98,80.56,65.0
5783,2022,9,25,6,1,0,5,3,1,0,95,81.05,70.0
5784,2022,9,10,5,1,0,1,0,21,1,100,103.01,83.85
5785,2022,3,4,4,0,0,2,1,0,3,100,136.06,179.0
5786,2022,4,25,0,0,0,1,6,20,0,86,84.11,61.75
5787,2022,10,10,0,0,0,1,2,10,1,100,82.35,87.77
5788,2022,11,18,4,0,0,2,2,0,1,99,129.02,194.0
5789,2022,12,11,6,1,0,5,3,25,0,63,80.07,70.0
5790,2022,11,18,4,0,0,1,2,0,0,99,129.02,149.0
5791,2022,5,17,1,0,0,1,2,5,0,100,83.55,65.0
5792,2022,11,11,4,0,0,1,2,104,1,100,137.21,149.0
5793,2022,12,10,5,1,0,1,5,0,1,99,148.0,214.0
5794,2022,11,4,4,0,0,1,2,41,1,93,115.84,143.1
5795,2022,6,8,2,0,0,2,3,55,1,100,92.36,101.75
5796,2021,2,13,5,1,0,2,3,1,1,100,107.83,110.0
5797,2022,7,17,6,1,0,1,2,103,1,95,98.81,85.0
5798,2022,2,28,0,0,0,1,2,58,3,87,78.75,113.25
5799,2021,3,23,1,0,0,1,3,3,0,91,75.24,70.0
5800,2022,2,22,1,0,0,2,3,1,0,100,99.05,118.15
5801,2022,7,1,4,0,0,2,2,18,1,100,124.75,119.25
5802,2022,8,20,5,1,0,1,2,21,1,100,100.31,90.35
5803,2022,6,18,5,1,0,1,3,0,0,100,137.31,209.0
5804,2022,4,14,3,0,0,1,2,0,1,100,87.7,90.0
5805,2022,7,31,6,1,0,3,2,106,3,90,81.33,116.1
5806,2022,5,27,4,0,0,2,2,1,1,100,115.71,105.0
5807,2022,4,26,1,0,0,1,2,5,0,100,85.74,65.0
5808,2022,3,31,3,0,0,1,5,0,1,100,94.99,144.0
5809,2022,12,10,5,1,0,1,2,64,3,99,148.0,184.3
5810,2022,10,13,3,0,0,1,2,106,4,100,84.35,116.1
5811,2022,10,30,6,1,0,1,3,0,1,66,78.72,85.0
5812,2022,12,17,5,1,0,1,3,64,3,79,127.26,144.53
5813,2022,9,26,0,0,0,1,4,24,0,100,83.7,70.0
5814,2022,3,24,3,0,0,1,6,64,1,99,83.38,103.55
5815,2021,9,1,2,0,0,1,3,0,0,100,86.52,70.0
5816,2022,2,27,6,1,0,1,6,24,0,94,112.02,70.0
5817,2022,3,13,6,1,0,1,6,64,1,90,87.62,98.8
5818,2022,12,27,1,0,0,1,2,0,1,99,89.3,104.0
5819,2022,2,12,5,1,0,1,2,58,3,100,119.43,154.0
5820,2022,4,8,4,0,0,1,3,1,1,100,136.23,149.0
5821,2022,11,18,4,0,0,2,7,1,1,99,129.02,159.0
5822,2022,1,18,1,0,0,1,6,0,4,98,76.0,106.0
5823,2022,12,9,4,0,0,1,3,10,1,89,103.1,107.02
5824,2022,11,21,0,0,0,1,3,5,0,100,86.91,65.0
5825,2021,3,4,3,0,0,1,3,4,0,96,81.32,70.0
5826,2022,10,22,5,1,0,1,2,15,0,100,136.45,109.0
5827,2022,5,3,1,0,0,1,2,0,1,98,86.08,121.35
5828,2022,5,1,6,1,0,1,3,15,0,76,79.59,89.1
5829,2022,9,14,2,0,0,1,3,24,0,100,82.88,70.0
5830,2022,6,27,0,0,0,4,3,3,0,95,84.45,70.0
5831,2021,10,3,6,1,0,6,2,25,0,90,82.71,70.0
5832,2022,6,9,3,0,0,1,5,58,0,100,96.16,129.0
5833,2022,10,13,3,0,0,4,2,98,1,100,84.35,105.4
5834,2022,2,5,5,1,0,1,2,107,1,100,112.22,95.2
5835,2022,10,28,4,0,0,2,3,15,0,95,168.05,65.0
5836,2021,11,10,2,0,0,1,3,5,0,100,79.34,65.0
5837,2022,4,29,4,0,0,1,2,1,0,100,150.9,99.0
5838,2021,9,16,3,0,0,2,2,24,0,90,80.65,70.0
5839,2022,7,25,0,0,0,2,3,72,3,99,88.52,104.72
5840,2022,12,29,3,0,0,1,5,103,1,91,79.54,85.0
5841,2022,12,1,3,0,0,1,3,1,1,100,104.94,109.0
5842,2022,4,13,2,0,0,1,1,64,0,100,84.24,102.32
5843,2022,6,16,3,0,0,1,1,24,0,100,93.95,70.0
5844,2022,3,13,6,1,0,5,3,3,0,90,87.62,70.0
5845,2022,10,28,4,0,0,3,7,94,3,95,168.05,242.1
5846,2022,5,18,2,0,0,3,2,21,1,100,85.9,83.85
5847,2022,1,23,6,1,0,1,5,107,3,78,76.06,83.2
5848,2022,10,7,4,0,0,2,3,104,3,100,171.94,199.0
5849,2022,1,29,5,1,0,1,3,107,3,100,122.01,111.2
5850,2021,12,17,4,0,0,2,3,1,1,100,111.95,110.0
5851,2022,5,6,4,0,0,1,2,15,0,100,135.53,65.0
5852,2021,8,9,0,0,0,4,2,4,0,96,80.59,70.0
5853,2022,1,31,0,0,0,1,2,58,3,100,78.06,99.1
5854,2022,6,18,5,1,0,1,3,28,1,100,137.31,96.75
5855,2022,7,2,5,1,0,2,3,0,1,99,124.14,149.0
5856,2021,7,11,6,1,0,5,3,3,0,89,76.41,70.0
5857,2022,6,16,3,0,0,1,2,5,0,100,93.95,65.0
5858,2021,1,28,3,0,0,1,2,24,0,79,72.8,70.0
5859,2022,2,24,3,0,0,1,5,58,3,100,98.85,124.0
5860,2022,10,9,6,1,0,5,3,3,0,100,79.53,70.0
5861,2022,12,31,5,1,0,1,7,64,0,87,98.9,113.05
5862,2022,7,15,4,0,0,1,3,42,0,100,135.93,101.15
5863,2022,2,4,4,0,0,2,3,64,3,100,111.79,134.83
5864,2022,11,28,0,0,0,2,3,1,0,65,82.16,70.0
5865,2022,9,7,2,0,0,1,3,28,1,100,88.23,85.5
5866,2022,5,1,6,1,0,5,3,25,0,76,79.59,70.0
5867,2022,12,1,3,0,0,1,6,1,1,100,104.94,125.0
5868,2022,3,29,1,0,0,1,2,0,0,100,82.43,114.0
5869,2022,3,1,1,0,0,1,7,0,1,97,81.35,90.0
5870,2022,10,10,0,0,0,4,3,24,0,100,82.35,70.0
5871,2022,3,31,3,0,0,1,0,3,0,100,94.99,70.0
5872,2022,5,5,3,0,0,1,2,78,1,99,89.27,89.25
5873,2022,5,21,5,1,0,1,2,58,1,100,131.73,139.0
5874,2022,1,6,3,0,0,1,3,18,1,84,76.19,66.75
5875,2022,12,23,4,0,0,1,3,21,1,70,88.56,55.25
5876,2022,11,9,2,0,0,1,7,78,1,100,89.3,85.5
5877,2022,2,20,6,1,0,2,3,1,1,92,107.71,125.0
5878,2022,10,15,5,1,0,1,3,84,1,100,135.68,136.04
5879,2022,7,18,0,0,0,1,2,0,0,100,85.2,119.0
5880,2022,3,17,3,0,0,1,6,106,1,100,86.91,107.96
5881,2022,3,21,0,0,0,1,3,34,1,100,93.14,117.0
5882,2022,6,25,5,1,0,1,5,55,0,100,127.55,156.27
5883,2022,12,26,0,0,0,1,3,21,1,99,82.32,67.6
5884,2022,11,2,2,0,0,1,1,66,3,97,84.95,99.2
5885,2022,5,4,2,0,0,1,5,41,1,100,87.28,114.12
5886,2022,8,16,1,0,0,1,6,25,0,100,84.0,70.0
5887,2022,5,6,4,0,0,1,7,0,1,100,135.53,134.0
5888,2022,12,12,0,0,0,4,6,39,1,85,84.8,88.54
5889,2022,2,4,4,0,0,1,3,0,1,100,111.79,139.0
5890,2021,7,1,3,0,0,4,3,1,1,94,88.21,109.0
5891,2021,4,2,4,0,0,2,3,1,1,99,100.24,80.0
5892,2022,4,28,3,0,0,1,1,104,3,100,98.14,127.85
5893,2022,6,7,1,0,0,1,6,1,1,100,102.87,129.0
5894,2022,4,7,3,0,0,1,3,0,1,100,88.39,129.0
5895,2022,8,29,0,0,0,1,3,5,1,93,81.64,65.0
5896,2022,9,22,3,0,0,1,2,0,1,99,96.31,95.0
5897,2021,9,17,4,0,0,1,2,103,1,100,104.22,85.0
5898,2022,2,14,0,0,0,1,7,64,0,91,83.93,80.75
5899,2022,10,16,6,1,0,1,7,102,1,79,74.03,76.5
5900,2021,12,31,4,0,1,1,3,0,0,81,105.58,119.0
5901,2022,6,27,0,0,0,1,7,0,0,95,84.45,120.45
5902,2021,3,29,0,0,0,4,2,5,0,96,73.65,65.0
5903,2022,8,26,4,0,0,1,6,49,1,100,111.28,139.31
5904,2022,3,8,1,0,0,1,3,64,1,100,94.95,106.4
5905,2022,3,29,1,0,0,1,7,0,4,100,82.43,90.0
5906,2022,8,26,4,0,0,2,3,42,1,100,111.28,118.15
5907,2022,8,28,6,1,0,5,5,25,0,88,79.88,70.0
5908,2022,8,13,5,1,0,1,2,49,1,100,112.73,114.22
5909,2022,6,10,4,0,0,1,2,0,0,100,128.93,169.0
5910,2022,9,17,5,1,0,1,2,72,0,100,127.71,131.12
5911,2022,1,8,5,1,0,1,2,18,0,100,108.21,105.45
5912,2021,2,13,5,1,0,1,3,1,1,100,107.83,115.0
5913,2022,6,30,3,0,0,2,3,21,1,100,91.59,91.73
5914,2022,2,28,0,0,0,2,3,58,1,87,78.75,104.0
5915,2022,4,1,4,0,0,2,7,0,1,100,126.56,189.0
5916,2022,7,10,6,1,0,1,2,0,0,97,102.02,175.0
5917,2022,1,8,5,1,0,1,3,1,1,100,108.21,89.0
5918,2022,8,8,0,0,0,4,1,102,1,94,80.51,84.15
5919,2022,7,24,6,1,0,1,0,0,3,97,89.21,109.0
5920,2021,8,23,0,0,0,1,7,5,0,96,76.81,65.0
5921,2022,12,8,3,0,0,1,3,0,4,97,84.77,99.0
5922,2022,7,19,1,0,0,1,2,58,1,100,85.13,126.4
5923,2022,12,1,3,0,0,1,6,1,1,100,104.94,125.0
5924,2022,9,2,4,0,0,2,2,50,1,100,127.68,125.1
5925,2022,9,6,1,0,0,1,2,28,1,100,32.56,74.25
5926,2021,4,5,0,0,0,3,5,103,0,86,67.45,85.0
5927,2022,7,24,6,1,0,1,3,15,0,97,89.21,90.0
5928,2022,4,22,4,0,0,1,2,52,1,100,145.64,161.1
5929,2022,8,1,0,0,0,1,2,78,3,81,85.57,96.75
5930,2022,7,27,2,0,0,4,3,72,0,98,90.77,104.72
5931,2022,1,4,1,0,0,1,6,103,1,91,75.58,85.0
5932,2022,7,7,3,0,0,1,5,3,4,99,122.27,115.0
5933,2022,6,16,3,0,0,2,2,48,1,100,93.95,116.42
5934,2022,6,6,0,0,0,2,3,1,1,100,86.44,0.0
5935,2022,5,31,1,0,0,1,3,64,1,78,88.02,98.8
5936,2022,4,12,1,0,0,1,1,64,1,93,83.93,85.5
5937,2022,8,10,2,0,0,1,2,104,0,100,79.82,119.0
5938,2022,9,27,1,0,0,1,7,0,4,100,83.68,129.0
5939,2022,4,11,0,0,0,1,7,64,0,88,82.45,97.95
5940,2022,12,31,5,1,0,1,3,28,1,87,98.9,74.25
5941,2022,6,6,0,0,0,1,2,24,0,100,86.44,70.0
5942,2022,2,7,0,0,0,1,2,78,1,94,82.99,75.19
5943,2021,11,28,6,1,0,5,2,3,0,70,70.46,70.0
5944,2022,10,25,1,0,0,1,3,24,0,100,96.23,70.0
5945,2022,8,18,3,0,0,1,5,64,1,100,86.65,108.3
5946,2022,5,15,6,1,0,1,7,0,1,96,84.2,90.0
5947,2021,12,27,0,0,0,1,3,58,1,99,85.63,90.0
5948,2021,3,13,5,1,0,6,2,25,0,100,96.49,70.0
5949,2022,5,7,5,1,0,2,7,41,1,100,125.34,179.1
5950,2021,10,23,5,1,0,1,2,1,1,100,118.05,100.0
5951,2022,7,21,3,0,0,2,3,62,1,100,94.72,95.2
5952,2022,9,14,2,0,0,1,2,56,1,100,82.88,86.18
5953,2021,3,25,3,0,0,3,3,1,1,100,83.34,115.0
5954,2021,9,13,0,0,0,1,2,5,0,90,81.04,65.0
5955,2021,6,29,1,0,0,1,5,5,0,100,84.29,65.0
5956,2022,5,24,1,0,0,1,4,24,0,100,86.61,70.0
5957,2022,8,2,1,0,0,1,3,9,1,88,76.75,83.16
5958,2022,6,18,5,1,0,1,2,24,0,100,137.31,70.0
5959,2022,8,24,2,0,0,1,3,21,1,98,84.68,64.35
