,Month,week_number,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
23751,11,3,5,1,0,1,3,41,1,99,136.32,157
23752,11,2,6,1,0,1,7,64,3,60,78.54,111
23753,11,1,3,0,0,1,3,77,1,90,84.74,68
23754,11,3,0,0,0,2,2,78,1,71,81.7,86
23755,11,2,4,0,0,2,3,1,1,100,137.21,115
23756,11,3,1,0,0,2,3,1,1,99,97.23,110
23757,11,2,4,0,0,1,0,0,3,100,137.21,149
23758,11,1,2,0,0,1,2,18,1,97,84.95,86
23759,11,3,5,1,0,1,5,64,3,99,136.32,113
23760,11,4,3,0,0,2,3,78,3,62,93.22,82
23761,11,3,1,0,0,1,2,0,1,99,97.23,109
23762,11,3,1,0,0,1,6,1,1,99,97.23,120
23763,11,1,5,1,0,1,6,0,1,96,112.5,90
23764,11,4,2,0,0,1,5,0,4,61,84.42,99
23765,11,5,6,1,0,1,3,21,1,62,79.51,55
23766,11,4,5,1,0,1,2,58,3,97,109.18,149
23767,11,5,0,0,0,2,3,21,1,65,82.16,74
23768,11,3,5,1,0,1,3,0,1,99,136.32,129
23769,11,4,4,0,0,2,7,15,0,85,109.72,109
23770,11,4,6,1,0,5,3,25,0,81,84.56,70
23771,11,4,6,1,0,1,3,64,0,81,84.56,84
23772,11,2,5,1,0,1,5,1,1,100,120.07,120
23773,11,2,4,0,0,1,3,0,3,100,137.21,159
23774,11,4,5,1,0,1,2,0,1,97,109.18,109
23775,11,4,3,0,0,1,2,0,1,62,93.22,109
23776,11,3,4,0,0,4,2,0,1,99,129.02,70
23777,11,4,6,1,0,1,7,0,0,81,84.56,85
23778,11,4,1,0,0,1,2,64,1,80,84.32,97
23779,11,1,2,0,0,1,3,66,3,97,84.95,99
23780,11,1,5,1,0,2,6,84,3,96,112.5,136
23781,11,3,4,0,0,1,2,64,1,99,129.02,145
23782,11,2,2,0,0,1,3,21,0,100,89.3,74
23783,11,1,1,0,0,7,6,0,1,99,86.5,95
23784,11,2,2,0,0,4,2,95,0,100,89.3,91
23785,11,1,4,0,0,1,3,55,1,93,115.84,127
23786,11,3,4,0,0,1,2,52,1,99,129.02,152
23787,11,3,1,0,0,1,6,1,1,99,97.23,120
23788,11,4,6,1,0,1,2,18,1,81,84.56,71
23789,11,2,4,0,0,2,3,1,1,100,137.21,139
23790,11,3,4,0,0,1,5,24,0,99,129.02,70
23791,11,3,4,0,0,1,7,9,1,99,129.02,146
23792,11,4,4,0,0,2,3,85,1,85,109.72,95
23793,11,4,3,0,0,3,2,85,1,62,93.22,73
23794,11,3,1,0,0,1,2,64,1,99,97.23,106
23795,11,1,1,0,0,2,2,1,1,99,86.5,115
23796,11,5,1,0,0,1,2,0,1,74,81.3,114
23797,11,3,3,0,0,5,3,24,0,90,85.09,70
23798,11,2,4,0,0,1,2,58,1,100,137.21,179
23799,11,2,5,1,0,1,2,106,4,100,120.07,132
23800,11,3,0,0,0,8,3,0,0,71,81.7,109
23801,11,5,0,0,0,1,2,0,1,65,82.16,109
23802,11,3,4,0,0,1,5,1,1,99,129.02,0
23803,11,4,1,0,0,1,5,64,1,80,84.32,92
23804,11,2,1,0,0,3,3,0,0,98,81.23,95
23805,11,4,2,0,0,1,5,64,3,61,84.42,101
23806,11,2,2,0,0,2,3,1,1,100,89.3,115
23807,11,3,3,0,0,2,2,79,0,90,85.09,94
23808,11,1,2,0,0,1,5,0,4,97,84.95,85
23809,11,4,5,1,0,1,6,41,3,97,109.18,125
23810,11,3,4,0,0,3,3,1,1,99,129.02,149
23811,11,3,4,0,0,1,3,1,1,99,129.02,0
23812,11,4,0,0,0,1,2,64,0,100,86.91,101
23813,11,5,1,0,0,1,3,0,1,74,81.3,109
23814,11,1,3,0,0,1,5,24,0,90,84.74,70
23815,11,5,0,0,0,1,5,21,1,65,82.16,77
23816,11,3,1,0,0,1,5,49,1,99,97.23,86
23817,11,4,6,1,0,1,3,28,1,81,84.56,64
23818,11,3,6,1,0,1,2,9,1,62,76.89,71
23819,11,1,3,0,0,2,0,5,0,90,84.74,65
23820,11,4,5,1,0,1,2,5,0,97,109.18,65
23821,11,3,3,0,0,2,2,79,0,90,85.09,94
23822,11,2,1,0,0,3,2,0,1,98,81.23,99
23823,11,4,4,0,0,1,3,9,1,85,109.72,86
23824,11,3,3,0,0,1,2,68,1,90,85.09,40
23825,11,3,3,0,0,1,2,0,1,90,85.09,100
23826,11,2,6,1,0,3,2,84,3,60,78.54,87
23827,11,3,4,0,0,1,2,0,0,99,129.02,194
23828,11,5,1,0,0,4,5,0,1,74,81.3,114
23829,11,5,0,0,0,3,2,37,1,65,82.16,86
23830,11,4,5,1,0,1,3,64,1,97,109.18,132
23831,11,3,3,0,0,1,2,58,3,90,85.09,100
23832,11,4,0,0,0,1,7,9,1,100,86.91,80
23833,11,2,0,0,0,1,3,24,0,83,80.2,70
23834,11,5,1,0,0,2,2,91,1,74,81.3,78
23835,11,3,0,0,0,2,3,0,0,71,81.7,109
23836,11,3,5,1,0,1,7,9,1,99,136.32,129
23837,11,2,3,0,0,1,6,78,1,96,90.7,74
23838,11,5,0,0,0,1,0,75,1,65,82.16,97
23839,11,1,1,0,0,3,6,37,3,99,86.5,94
23840,11,1,1,0,0,1,2,5,0,99,86.5,65
23841,11,2,5,1,0,1,6,84,1,100,120.07,140
23842,11,1,3,0,0,1,2,5,0,90,84.74,65
23843,11,2,3,0,0,1,1,64,3,96,90.7,118
23844,11,5,0,0,0,1,3,58,1,65,82.16,85
23845,11,2,4,0,0,1,2,24,0,100,137.21,70
23846,11,2,4,0,0,2,3,85,1,100,137.21,127
23847,11,2,6,1,0,2,5,64,1,60,78.54,104
23848,11,3,3,0,0,1,3,64,1,90,85.09,93
23849,11,2,2,0,0,2,2,78,3,100,89.3,86
23850,11,2,2,0,0,2,3,1,1,100,89.3,115
23851,11,4,2,0,0,1,5,21,1,61,84.42,71
23852,11,2,6,1,0,5,3,25,0,60,78.54,70
23853,11,1,2,0,0,1,3,66,3,97,84.95,99
23854,11,5,1,0,0,1,6,78,3,74,81.3,86
23855,11,1,5,1,0,3,3,3,0,96,112.5,70
23856,11,4,2,0,0,3,2,81,3,61,84.42,87
23857,11,4,4,0,0,1,3,75,1,85,109.72,93
23858,11,2,4,0,0,2,7,1,1,100,137.21,139
23859,11,4,3,0,0,2,6,0,3,62,93.22,117
23860,11,1,4,0,0,1,2,24,0,93,115.84,70
23861,11,5,6,1,0,2,7,37,1,62,79.51,94
23862,11,2,4,0,0,2,3,1,1,100,137.21,115
23863,11,1,3,0,0,1,7,24,0,90,84.74,70
23864,11,1,2,0,0,1,3,58,1,97,84.95,80
23865,11,1,1,0,0,1,7,64,1,99,86.5,92
23866,11,1,2,0,0,1,3,66,3,97,84.95,99
23867,11,2,2,0,0,1,7,78,1,100,89.3,86
23868,11,3,6,1,0,5,2,25,0,62,76.89,70
23869,11,3,5,1,0,1,3,72,1,99,136.32,161
23870,11,1,1,0,0,5,2,84,1,99,86.5,92
23871,11,1,5,1,0,1,3,18,1,96,112.5,104
23872,11,4,1,0,0,1,3,58,3,80,84.32,85
23873,11,1,2,0,0,1,3,24,0,97,84.95,70
23874,11,4,2,0,0,2,2,104,3,61,84.42,121
23875,11,2,6,1,0,5,2,25,0,60,78.54,70
23876,11,1,4,0,0,1,3,58,1,93,115.84,109
23877,11,1,4,0,0,3,2,0,1,93,115.84,159
23878,11,3,5,1,0,1,3,21,1,99,136.32,77
23879,11,3,0,0,0,4,2,4,0,71,81.7,70
23880,11,1,2,0,0,1,6,0,0,97,84.95,129
23881,11,3,5,1,0,1,6,64,1,99,136.32,132
23882,11,5,2,0,0,1,6,76,1,76,83.06,88
23883,11,1,5,1,0,2,7,37,0,96,112.5,128
23884,11,1,3,0,0,1,2,0,1,90,84.74,114
23885,11,1,4,0,0,2,1,81,3,93,115.84,118
23886,11,2,2,0,0,1,2,28,1,100,89.3,82
23887,11,1,3,0,0,3,3,78,1,90,84.74,93
23888,11,2,4,0,0,2,2,37,1,100,137.21,145
23889,11,1,4,0,0,2,3,0,1,93,115.84,159
23890,11,1,5,1,0,1,3,64,1,96,112.5,94
23891,11,1,3,0,0,1,5,64,1,90,84.74,106
23892,11,4,1,0,0,1,2,0,1,80,84.32,109
23893,11,1,2,0,0,1,3,0,1,97,84.95,80
23894,11,5,6,1,0,1,2,9,1,62,79.51,80
23895,11,1,5,1,0,1,5,24,0,96,112.5,70
23896,11,3,5,1,0,1,2,24,0,99,136.32,70
23897,11,3,5,1,0,1,2,21,1,99,136.32,84
23898,11,3,1,0,0,2,2,64,1,99,97.23,106
23899,11,1,5,1,0,1,2,24,0,96,112.5,70
23900,11,5,6,1,0,1,5,64,1,62,79.51,88
23901,11,4,3,0,0,1,6,106,1,62,93.22,104
23902,11,4,5,1,0,1,6,61,1,97,109.18,135
23903,11,4,0,0,0,1,2,0,1,100,86.91,109
23904,11,3,4,0,0,2,2,84,1,99,129.02,113
23905,11,5,0,0,0,2,2,0,3,65,82.16,95
23906,11,4,6,1,0,1,2,58,3,81,84.56,109
23907,11,3,4,0,0,1,3,106,3,99,129.02,181
23908,11,5,0,0,0,4,3,0,0,65,82.16,99
23909,11,2,6,1,0,5,3,25,0,60,78.54,70
23910,11,1,4,0,0,1,3,24,0,93,115.84,70
23911,11,2,0,0,0,1,3,64,3,83,80.2,74
23912,11,4,1,0,0,1,2,64,1,80,84.32,97
23913,11,2,4,0,0,2,3,84,1,100,137.21,121
23914,11,2,4,0,0,1,3,104,1,100,137.21,184
23915,11,3,6,1,0,5,3,25,0,62,76.89,70
23916,11,2,1,0,0,3,2,5,0,98,81.23,65
23917,11,1,5,1,0,2,2,81,3,96,112.5,119
23918,11,1,1,0,0,4,3,98,1,99,86.5,91
23919,11,2,2,0,0,2,3,1,1,100,89.3,115
23920,11,1,1,0,0,1,1,58,1,99,86.5,114
23921,11,3,5,1,0,1,2,21,1,99,136.32,84
23922,11,5,6,1,0,1,2,41,1,62,79.51,81
23923,11,2,3,0,0,1,6,64,1,96,90.7,92
23924,11,3,5,1,0,1,5,58,0,99,136.32,194
23925,11,4,0,0,0,2,7,24,0,100,86.91,70
23926,11,2,4,0,0,1,3,64,1,100,137.21,151
23927,11,1,5,1,0,1,3,58,1,96,112.5,119
23928,11,4,3,0,0,2,3,72,1,62,93.22,86
23929,11,3,2,0,0,1,2,64,1,91,84.23,93
23930,11,3,5,1,0,2,2,81,3,99,136.32,119
23931,11,1,5,1,0,1,2,28,1,96,112.5,74
23932,11,2,5,1,0,1,2,58,1,100,120.07,129
23933,11,2,3,0,0,1,3,5,0,96,90.7,65
23934,11,2,6,1,0,1,5,58,0,60,78.54,114
23935,11,2,6,1,0,1,6,103,1,60,78.54,85
23936,11,4,0,0,0,1,6,64,1,100,86.91,121
23937,11,3,4,0,0,3,7,1,1,99,129.02,159
23938,11,4,5,1,0,1,3,73,1,97,109.18,84
23939,11,1,3,0,0,2,2,84,1,90,84.74,87
23940,11,2,0,0,0,1,6,64,1,83,80.2,101
23941,11,4,0,0,0,2,3,0,0,100,86.91,103
23942,11,3,6,1,0,4,3,3,0,62,76.89,70
23943,11,2,5,1,0,1,6,103,0,100,120.07,85
23944,11,3,4,0,0,1,2,24,0,99,129.02,70
23945,11,1,3,0,0,1,3,18,1,90,84.74,86
23946,11,4,4,0,0,2,6,81,1,85,109.72,119
23947,11,4,5,1,0,1,3,41,0,97,109.18,125
23948,11,5,2,0,0,1,3,102,1,76,83.06,97
23950,11,1,4,0,0,1,3,64,1,93,115.84,132
23951,11,4,6,1,0,1,6,64,3,81,84.56,92
23952,11,1,5,1,0,1,2,0,3,96,112.5,159
23953,11,3,4,0,0,2,7,79,1,99,129.02,171
23954,11,1,1,0,0,2,2,1,1,99,86.5,115
23955,11,2,4,0,0,1,0,58,1,100,137.21,204
23956,11,2,2,0,0,1,2,77,1,100,89.3,82
23957,11,4,3,0,0,1,2,0,1,62,93.22,109
23958,11,4,6,1,0,3,3,25,0,81,84.56,70
23959,11,2,3,0,0,7,2,3,0,96,90.7,70
23960,11,1,4,0,0,1,2,21,1,93,115.84,103
23961,11,2,1,0,0,1,2,0,3,98,81.23,109
23962,11,2,4,0,0,2,3,61,3,100,137.21,135
23963,11,5,6,1,0,2,3,78,3,62,79.51,64
23964,11,2,4,0,0,2,2,0,1,100,137.21,179
23965,11,5,2,0,0,2,2,24,0,76,83.06,70
23966,11,2,1,0,0,1,2,106,1,98,81.23,94
23967,11,4,2,0,0,1,3,77,1,61,84.42,68
23968,11,3,3,0,0,1,2,58,0,90,85.09,100
23969,11,4,4,0,0,1,2,55,1,85,109.72,86
23970,11,5,2,0,0,1,5,64,1,76,83.06,101
23971,11,1,2,0,0,2,6,0,1,97,84.95,85
23972,11,3,0,0,0,1,7,0,0,71,81.7,109
23973,11,4,5,1,0,1,3,0,1,97,109.18,99
23974,11,4,4,0,0,3,3,85,1,85,109.72,95
23975,11,3,4,0,0,2,3,1,1,99,129.02,149
23976,11,3,4,0,0,2,3,85,3,99,129.02,119
23977,11,3,1,0,0,1,6,1,1,99,97.23,120
23978,11,1,5,1,0,1,3,0,1,96,112.5,99
23979,11,1,2,0,0,1,6,0,0,97,84.95,129
23980,11,3,5,1,0,1,3,0,0,99,136.32,149
23981,11,1,5,1,0,1,2,18,1,96,112.5,104
23982,11,5,6,1,0,3,5,80,0,62,79.51,74
23983,11,1,1,0,0,2,7,1,1,99,86.5,115
23984,11,2,2,0,0,1,2,4,0,100,89.3,70
23985,11,2,6,1,0,2,3,91,1,60,78.54,81
23986,11,3,0,0,0,1,2,64,1,71,81.7,101
23987,11,5,1,0,0,2,2,102,3,74,81.3,102
23988,11,2,5,1,0,2,3,37,1,100,120.07,122
23989,11,4,1,0,0,1,6,104,3,80,84.32,112
23990,11,3,3,0,0,1,2,0,1,90,85.09,109
23991,11,1,5,1,0,1,3,28,1,96,112.5,119
23992,11,1,2,0,0,1,5,0,1,97,84.95,85
23993,11,3,3,0,0,1,2,9,0,90,85.09,84
23994,11,2,0,0,0,1,3,64,3,83,80.2,108
23995,11,2,4,0,0,1,3,24,0,100,137.21,70
23996,11,3,4,0,0,1,3,24,0,99,129.02,70
23997,11,3,5,1,0,1,2,0,1,99,136.32,129
23998,11,5,6,1,0,1,3,9,1,62,79.51,76
23999,11,5,0,0,0,1,1,71,0,65,82.16,103
24000,11,4,0,0,0,4,2,96,1,100,86.91,87
24001,11,4,1,0,0,1,3,0,1,80,84.32,85
24002,11,1,2,0,0,1,7,66,3,97,84.95,103
24003,11,3,0,0,0,1,7,58,1,71,81.7,114
24004,11,3,2,0,0,1,5,78,1,91,84.23,79
24005,11,2,5,1,0,1,2,58,1,100,120.07,129
24006,11,3,4,0,0,1,2,24,0,99,129.02,70
24007,11,3,6,1,0,3,2,72,1,62,76.89,95
24008,11,1,5,1,0,4,2,97,1,96,112.5,110
24010,11,2,2,0,0,1,2,0,1,100,89.3,109
24011,11,2,0,0,0,1,3,21,1,83,80.2,64
24012,11,2,4,0,0,2,2,0,1,100,137.21,179
24013,11,2,0,0,0,1,4,78,1,83,80.2,86
24014,11,3,5,1,0,1,3,58,0,99,136.32,119
24015,11,4,2,0,0,4,2,0,1,61,84.42,114
24016,11,2,4,0,0,1,3,1,1,100,137.21,149
24017,11,1,3,0,0,1,3,24,0,90,84.74,70
24018,11,3,2,0,0,1,2,18,1,91,84.23,75
24019,11,4,5,1,0,1,3,9,1,97,109.18,120
24020,11,4,1,0,0,1,5,0,1,80,84.32,95
24021,11,2,4,0,0,1,2,68,1,100,137.21,40
24022,11,2,4,0,0,1,2,0,3,100,137.21,149
24023,11,4,0,0,0,1,3,55,3,100,86.91,93
24024,11,3,1,0,0,1,6,1,1,99,97.23,129
24025,11,4,2,0,0,2,3,104,1,61,84.42,121
24026,11,3,4,0,0,1,3,41,1,99,129.02,162
24027,11,3,6,1,0,5,3,25,0,62,76.89,70
24028,11,2,1,0,0,1,3,21,1,98,81.23,64
24029,11,5,2,0,0,1,2,78,1,76,83.06,78
24030,11,4,4,0,0,1,5,55,1,85,109.72,144
24031,11,4,5,1,0,1,2,0,4,97,109.18,109
24032,11,3,5,1,0,1,6,72,3,99,136.32,180
24033,11,2,1,0,0,1,3,18,1,98,81.23,74
24034,11,5,0,0,0,1,2,1,0,65,82.16,70
24035,11,4,4,0,0,2,2,90,3,85,109.72,101
24036,11,2,4,0,0,2,6,85,3,100,137.21,143
24037,11,4,3,0,0,3,3,0,0,62,93.22,109
24038,11,2,5,1,0,1,3,58,1,100,120.07,119
24039,11,4,2,0,0,1,6,44,1,61,84.42,89
24040,11,1,3,0,0,3,3,81,1,90,84.74,91
24041,11,1,4,0,0,1,5,0,1,93,115.84,109
24042,11,1,4,0,0,3,2,24,1,93,115.84,70
24043,11,2,2,0,0,2,3,1,1,100,89.3,115
24044,11,4,2,0,0,1,2,58,1,61,84.42,95
24045,11,1,4,0,0,1,5,24,0,93,115.84,70
24046,11,5,2,0,0,1,3,64,1,76,83.06,97
24047,11,3,0,0,0,4,2,39,0,71,81.7,81
24048,11,4,3,0,0,1,3,41,3,62,93.22,108
24049,11,3,2,0,0,1,2,21,0,91,84.23,71
24050,11,2,4,0,0,1,3,56,1,100,137.21,124
24051,11,1,5,1,0,1,3,58,1,96,112.5,149
24052,11,1,4,0,0,1,5,64,1,93,115.84,170
24053,11,4,6,1,0,2,2,5,0,81,84.56,65
24054,11,4,6,1,0,2,6,37,0,81,84.56,71
24055,11,1,4,0,0,1,3,3,0,93,115.84,70
24056,11,2,4,0,0,2,2,0,1,100,137.21,139
24057,11,2,2,0,0,1,3,24,0,100,89.3,70
24058,11,4,4,0,0,2,3,81,3,85,109.72,119
24059,11,3,5,1,0,1,3,58,1,99,136.32,174
24060,11,2,6,1,0,5,2,25,0,60,78.54,70
24061,11,3,2,0,0,1,3,0,1,91,84.23,109
24062,11,4,6,1,0,3,2,3,0,81,84.56,70
24063,11,3,5,1,0,1,7,64,1,99,136.32,132
24064,11,1,4,0,0,1,2,58,1,93,115.84,139
24065,11,4,0,0,0,1,3,71,1,100,86.91,98
24066,11,1,3,0,0,1,2,24,0,90,84.74,70
24067,11,4,0,0,0,1,7,58,1,100,86.91,109
24068,11,1,4,0,0,1,2,18,1,93,115.84,104
24069,11,5,6,1,0,5,2,1,0,62,79.51,70
24070,11,1,4,0,0,1,3,0,1,93,115.84,109
24071,11,1,1,0,0,1,3,0,4,99,86.5,99
24072,11,1,5,1,0,1,3,0,3,96,112.5,149
24073,11,2,1,0,0,1,7,64,1,98,81.23,92
24074,11,2,1,0,0,1,6,21,0,98,81.23,64
24075,11,1,5,1,0,1,3,24,0,96,112.5,70
24076,11,2,4,0,0,1,2,9,1,100,137.21,129
24077,11,3,5,1,0,1,3,68,1,99,136.32,40
24078,11,4,2,0,0,1,3,0,3,61,84.42,114
24079,11,4,3,0,0,2,7,83,0,62,93.22,78
24080,11,1,2,0,0,1,2,24,0,97,84.95,70
24081,11,5,0,0,0,1,2,0,4,65,82.16,95
24082,11,3,4,0,0,2,3,81,3,99,129.02,135
24083,11,1,2,0,0,1,2,0,0,97,84.95,114
24084,11,2,4,0,0,1,2,0,3,100,137.21,149
24085,11,1,5,1,0,1,3,58,1,96,112.5,99
24086,11,1,5,1,0,1,3,24,0,96,112.5,70
24087,11,3,4,0,0,2,3,1,1,99,129.02,149
24088,11,2,6,1,0,1,5,28,1,60,78.54,71
24089,11,2,4,0,0,2,2,27,3,100,137.21,113
24090,11,3,5,1,0,1,2,10,3,99,136.32,99
24091,11,2,4,0,0,1,3,1,1,100,137.21,115
24092,11,2,4,0,0,1,4,58,1,100,137.21,199
24093,11,3,5,1,0,1,3,56,1,99,136.32,132
24094,11,3,1,0,0,1,1,103,1,99,97.23,85
24095,11,4,1,0,0,1,2,0,1,80,84.32,109
24096,11,1,3,0,0,1,2,103,1,90,84.74,85
24097,11,1,4,0,0,1,3,102,1,93,115.84,118
24098,11,4,2,0,0,2,3,41,1,61,84.42,94
24099,11,5,1,0,0,1,3,24,0,74,81.3,70
24100,11,1,1,0,0,1,5,0,4,99,86.5,114
24101,12,2,2,0,0,1,0,21,1,80,80.65,68
24102,12,4,5,1,0,1,3,18,0,76,89.42,64
24103,12,5,6,1,0,6,3,99,3,94,83.73,71
24104,12,3,6,1,0,5,2,3,0,63,80.07,70
24105,12,5,4,0,0,3,1,91,1,77,92.93,99
24106,12,4,5,1,0,1,5,21,1,76,89.42,77
24107,12,1,3,0,0,1,3,64,1,100,104.94,118
24108,12,3,4,0,0,1,7,24,0,100,149.38,70
24109,12,4,5,1,0,2,2,93,0,76,89.42,97
24110,12,1,4,0,0,1,2,24,0,66,99.37,70
24111,12,2,4,0,0,2,2,90,1,89,103.1,76
24112,12,3,1,0,0,2,2,37,3,78,81.45,91
24113,12,2,3,0,0,1,3,27,1,97,84.77,113
24114,12,4,4,0,0,2,6,94,1,70,88.56,101
24115,12,1,4,0,0,2,2,61,3,66,99.37,127
24116,12,3,6,1,0,5,2,3,0,63,80.07,70
24117,12,4,0,0,0,3,3,0,0,77,86.44,114
24118,12,3,1,0,0,1,3,64,0,78,81.45,92
24119,12,4,6,1,0,1,7,103,1,61,79.01,85
24120,12,1,4,0,0,2,7,94,3,66,99.37,145
24121,12,1,4,0,0,2,2,90,3,66,99.37,118
24122,12,5,5,1,0,1,7,58,1,87,98.9,119
24123,12,1,3,0,0,1,3,24,0,100,104.94,70
24124,12,3,1,0,0,1,7,0,3,78,81.45,125
24125,12,2,5,1,0,1,3,41,3,99,148.0,157
24126,12,5,4,0,0,3,3,90,3,77,92.93,118
24127,12,3,0,0,0,1,3,0,1,85,84.8,114
24128,12,5,6,1,0,1,3,9,0,94,83.73,71
24129,12,3,2,0,0,1,7,41,1,95,85.0,103
24130,12,2,1,0,0,1,3,64,1,84,80.0,79
24131,12,1,5,1,0,2,3,1,1,99,133.03,120
24132,12,5,5,1,0,1,6,64,3,87,98.9,113
24134,12,2,5,1,0,1,5,21,0,99,148.0,126
24135,12,5,4,0,0,1,7,0,1,77,92.93,119
24136,12,3,4,0,0,2,6,1,1,100,149.38,149
24137,12,5,5,1,0,1,6,0,0,87,98.9,99
24138,12,4,5,1,0,1,2,0,0,76,89.42,89
24139,12,2,4,0,0,3,3,94,1,89,103.1,105
24140,12,2,3,0,0,1,3,0,4,97,84.77,99
24141,12,1,3,0,0,1,3,1,1,100,104.94,110
24142,12,2,4,0,0,1,3,64,1,89,103.1,118
24143,12,2,5,1,0,1,2,103,1,99,148.0,85
24144,12,4,1,0,0,8,2,0,1,76,88.01,104
24145,12,5,0,0,0,2,3,37,3,99,82.32,90
24146,12,4,1,0,0,1,3,4,0,76,88.01,70
24147,12,3,5,1,0,1,3,107,1,79,127.26,135
24148,12,1,4,0,0,2,5,90,3,66,99.37,135
24149,12,5,2,0,0,5,3,87,1,91,82.6,88
24150,12,5,4,0,0,1,3,28,1,77,92.93,74
24151,12,1,5,1,0,1,2,77,3,99,133.03,127
24152,12,4,5,1,0,2,3,90,3,76,89.42,110
24153,12,3,6,1,0,1,0,64,3,63,80.07,106
24154,12,3,3,0,0,1,3,24,0,80,80.54,70
24155,12,1,4,0,0,1,3,104,1,66,99.37,139
24156,12,1,4,0,0,1,3,24,0,66,99.37,70
24157,12,1,5,1,0,2,2,37,1,99,133.03,141
24158,12,2,0,0,0,1,3,48,1,100,100.87,115
24159,12,4,3,0,0,1,3,0,1,75,80.09,104
24160,12,2,1,0,0,1,3,10,1,84,80.0,76
24161,12,2,5,1,0,1,3,9,1,99,148.0,168
24162,12,4,6,1,0,1,6,106,1,61,79.01,113
24163,12,2,5,1,0,2,3,94,3,99,148.0,148
24164,12,4,0,0,0,2,3,36,3,77,86.44,94
24165,12,5,4,0,0,2,3,89,1,77,92.93,84
24166,12,1,5,1,0,1,2,21,1,99,133.03,123
24167,12,3,0,0,0,4,5,39,1,85,84.8,85
24168,12,4,4,0,0,1,3,10,1,70,88.56,69
24169,12,5,3,0,0,4,3,87,1,91,79.54,68
24170,12,2,3,0,0,1,3,18,1,97,84.77,78
24171,12,4,4,0,0,1,5,58,1,70,88.56,99
24172,12,2,6,1,0,1,3,25,0,95,105.3,70
24173,12,3,4,0,0,2,2,36,1,100,149.38,127
24174,12,5,0,0,0,1,3,0,1,99,82.32,95
24175,12,2,3,0,0,1,6,64,1,97,84.77,98
24176,12,5,4,0,0,1,3,18,1,77,92.93,74
24177,12,4,2,0,0,1,3,0,0,84,85.9,104
24178,12,1,4,0,0,2,0,37,1,66,99.37,120
24179,12,4,0,0,0,3,3,0,0,77,86.44,114
24180,12,3,0,0,0,4,6,39,1,85,84.8,85
24181,12,2,6,1,0,2,5,36,3,95,105.3,107
24182,12,5,3,0,0,1,2,107,1,91,79.54,76
24184,12,2,6,1,0,1,3,64,1,95,105.3,137
24185,12,2,6,1,0,1,6,55,1,95,105.3,106
24186,12,2,6,1,0,1,3,64,3,95,105.3,125
24187,12,2,4,0,0,1,3,106,1,89,103.1,104
24188,12,5,3,0,0,1,1,9,1,91,79.54,67
24189,12,4,2,0,0,1,7,64,1,84,85.9,107
24190,12,3,1,0,0,1,5,107,1,78,81.45,79
24191,12,5,3,0,0,1,1,87,1,91,79.54,88
24192,12,3,4,0,0,2,3,94,3,100,149.38,134
24193,12,4,5,1,0,2,5,21,0,76,89.42,74
24194,12,5,6,1,0,1,3,0,0,94,83.73,104
24195,12,2,6,1,0,2,3,0,3,95,105.3,124
24196,12,2,5,1,0,1,3,24,0,99,148.0,70
24197,12,5,5,1,0,2,2,64,0,87,98.9,104
24198,12,1,3,0,0,1,2,78,1,100,104.94,100
24199,12,2,5,1,0,6,2,99,1,99,148.0,129
24200,12,3,4,0,0,2,7,1,0,100,149.38,141
24201,12,2,5,1,0,1,3,0,1,99,148.0,139
24202,12,5,5,1,0,1,2,0,4,87,98.9,109
24203,12,2,6,1,0,2,6,64,3,95,105.3,118
24204,12,5,0,0,0,3,5,78,1,99,82.32,89
24205,12,2,5,1,0,1,3,64,1,99,148.0,142
24206,12,3,6,1,0,1,5,41,0,63,80.07,94
24207,12,3,6,1,0,3,5,37,1,63,80.07,90
24208,12,5,0,0,0,1,2,48,1,99,82.32,97
24209,12,3,4,0,0,1,2,24,0,100,149.38,70
24210,12,2,5,1,0,1,6,64,1,99,148.0,164
24211,12,4,4,0,0,1,3,58,1,70,88.56,80
24212,12,5,5,1,0,2,3,64,1,87,98.9,94
24213,12,4,1,0,0,1,3,64,1,76,88.01,97
24214,12,4,2,0,0,1,5,103,1,84,85.9,85
24215,12,5,3,0,0,1,6,103,1,91,79.54,85
24216,12,1,3,0,0,1,3,1,1,100,104.94,109
24217,12,4,6,1,0,1,7,103,1,61,79.01,85
24218,12,3,2,0,0,1,7,106,4,95,85.0,109
24219,12,2,1,0,0,1,3,4,0,84,80.0,70
24221,12,3,4,0,0,1,6,0,1,100,149.38,139
24222,12,2,4,0,0,1,2,0,1,89,103.1,124
24223,12,4,1,0,0,1,2,64,1,76,88.01,97
24224,12,3,4,0,0,2,0,0,3,100,149.38,149
24225,12,5,6,1,0,2,2,0,0,94,83.73,104
24226,12,2,5,1,0,1,2,48,1,99,148.0,127
24227,12,3,2,0,0,1,5,106,0,95,85.0,60
24228,12,5,6,1,0,1,3,58,3,94,83.73,114
24229,12,5,4,0,0,1,3,21,1,77,92.93,64
24230,12,2,6,1,0,2,2,90,3,95,105.3,108
24231,12,5,5,1,0,1,2,64,1,87,98.9,104
24232,12,3,4,0,0,1,2,0,1,100,149.38,169
24233,12,1,3,0,0,1,3,104,1,100,104.94,134
24234,12,4,2,0,0,1,3,58,1,84,85.9,104
24235,12,5,2,0,0,1,2,0,4,91,82.6,80
